clip,ball_lon,mean_lon,n_players,n_clusters_eps8,c8_lon,c8_size,c8_height,c12_lon,c12_size,c15_lon,c15_size,c20_lon,c20_size,c25_lon,c25_size,c8_c25_diff,c8_mean_diff,best_eps,best_dist
VID_20241028_140657_10_007,-56.48433001829284,-30.674955929562227,11,2,25.094328833413,3,54.201497395833336,25.094328833413,3,25.094328833413,3,25.094328833413,3,18.14352928283986,4,6.950799550573141,55.76928476297523,25,74.6278593011327
VID_20241028_140657_10_007,-58.097421682346734,-39.63804642954355,9,3,-38.22772133690454,4,27.240982055664062,-47.12483944165768,7,-47.12483944165768,7,-39.63804642954355,9,-39.63804642954355,9,1.4103250926390132,1.4103250926390132,12,10.972582240689057
VID_20241028_140657_10_007,37.38399699857053,-1.27430313828132,8,2,14.83461786354467,3,30.311960856119793,18.914388330265517,4,18.914388330265517,4,5.999819379106513,7,5.999819379106513,7,8.834798484438156,16.10892100182599,12,18.469608668305014
VID_20241028_140657_10_007,24.909227297844637,-13.839406155189527,15,3,-22.97478881435154,8,36.49370574951172,-25.435245072953972,9,-25.435245072953972,9,-13.839406155189527,15,-13.839406155189527,15,9.135382659162014,9.135382659162014,20,38.74863345303417
VID_20241028_140657_10_007,-59.044568616121225,-17.45965959787073,13,3,-12.068148328015155,6,38.05135599772135,-8.914650142423724,7,-8.914650142423724,7,-17.45965959787073,13,-17.45965959787073,13,5.391511269855574,5.391511269855574,20,41.5849090182505
VID_20241028_140657_10_007,-58.98512295183006,-17.31309070450935,9,2,-1.45844303710102,2,39.691497802734375,2.650271779298977,3,-5.699405071322906,5,-17.31309070450935,9,-17.31309070450935,9,15.85464766740833,15.85464766740833,20,41.67203224732071
VID_20241028_140657_10_007,13.136637594537468,-17.896343562394822,10,2,-0.1302990709541632,5,32.68507080078125,-7.419492671760294,8,-7.419492671760294,8,-7.419492671760294,8,-17.896343562394822,10,17.76604449144066,17.76604449144066,8,13.266936665491631
VID_20241028_140657_10_007,13.107094130721784,-9.754339204054013,13,4,6.380996749525159,5,39.220263671875,-1.9955505153930095,11,-1.9955505153930095,11,-1.9955505153930095,11,-1.9955505153930095,11,8.376547264918168,16.135335953579172,8,6.726097381196625
VID_20241028_140657_10_007,13.02854658028091,-12.649812453905854,22,4,5.403907818387458,10,36.33608703613281,1.7418197427694402,16,1.7418197427694402,16,-12.649812453905854,22,-12.649812453905854,22,18.05372027229331,18.05372027229331,8,7.624638761893452
VID_20241028_140657_10_007,19.829488875019173,-31.941692153452436,15,3,-9.278600613759188,6,35.93511454264323,-9.278600613759188,6,-2.6606098516392476,8,-65.40578621266751,7,-31.941692153452436,15,22.663091539693248,22.663091539693248,15,22.49009872665842
VID_20241028_140657_10_007,19.657137249733232,-34.09173233603031,16,3,-12.778737892174576,6,38.30694580078125,-10.230863161006232,7,-6.567095788977587,8,-61.61636888308304,8,-34.09173233603031,16,21.312994443855736,21.312994443855736,15,26.22423303871082
VID_20241028_140657_10_007,18.1811969936859,-26.981200369904144,20,3,-6.008011850447466,10,31.78502197265625,-1.9119151836117911,12,-1.9119151836117911,12,-1.9119151836117911,12,-26.981200369904144,20,20.973188519456677,20.973188519456677,12,20.09311217729769
VID_20241028_140657_10_007,33.720889545799366,-4.971721222238496,8,2,24.584325382195356,2,32.94679260253906,8.16200278874261,6,8.16200278874261,6,8.16200278874261,6,-4.971721222238496,8,29.556046604433853,29.556046604433853,8,9.13656416360401
VID_20241028_140657_10_007,-65.95237672187281,-27.792108554638045,12,2,-33.494834580293585,7,35.081878662109375,-39.45496755225769,9,-39.45496755225769,9,-39.45496755225769,9,-27.792108554638045,12,5.70272602565554,5.70272602565554,12,26.497409169615118
VID_20241028_140657_10_007,33.28421915842131,-18.70293116094348,13,3,-0.8932071668728074,4,40.58624267578125,9.989870592802438,7,-52.17786654031372,6,-52.17786654031372,6,-18.70293116094348,13,17.809723994070673,17.809723994070673,12,23.29434856561887
VID_20241028_140657_10_007,-55.46537002880123,-32.47695099676446,19,3,-43.60860587955526,15,38.9881103515625,-43.60860587955526,15,-32.47695099676446,19,-32.47695099676446,19,-32.47695099676446,19,11.131654882790805,11.131654882790805,8,11.856764149245969
VID_20241028_140657_10_007,31.714558659181417,-0.3271129881099345,17,3,10.81426716736698,13,36.143115703876205,5.815113217799891,15,-0.3271129881099345,17,-0.3271129881099345,17,-0.3271129881099345,17,11.141380155476915,11.141380155476915,8,20.900291491814436
VID_20241028_140657_10_007,32.83094414081148,-6.787700315220741,15,3,6.221481626165953,7,37.924307686941965,0.6424329612457526,13,0.6424329612457526,13,-6.787700315220741,15,-6.787700315220741,15,13.009181941386693,13.009181941386693,8,26.60946251464553
VID_20241028_140657_10_007,-4.726923969445785,-18.79378829760219,14,2,-29.981473615914023,10,33.949588012695315,-25.898773759177818,12,-22.93172759917979,13,-22.93172759917979,13,-18.79378829760219,14,11.187685318311832,11.187685318311832,25,14.066864328156406
VID_20241028_140657_10_007,-6.975872315423059,-13.353319161736826,15,3,-28.111122530540907,9,34.352749294704864,-22.06644971324617,12,-16.905975987583233,14,-16.905975987583233,14,-13.353319161736826,15,14.757803368804082,14.757803368804082,25,6.377446846313767
VID_20241028_140657_10_007,-5.87662971143232,-18.64538958992048,13,3,-22.824023454396418,7,33.68400355747768,-17.15453603794548,10,-18.64538958992048,13,-18.64538958992048,13,-18.64538958992048,13,4.1786338644759375,4.1786338644759375,12,11.277906326513161
VID_20241028_140657_10_007,-23.14544861036702,-22.882390132569657,18,4,-19.93292275061649,8,38.396522521972656,-22.882390132569657,18,-22.882390132569657,18,-22.882390132569657,18,-22.882390132569657,18,2.9494673819531663,2.9494673819531663,12,0.2630584777973617
VID_20241028_140657_10_007,-10.030856362319582,-17.560171304837777,19,4,-49.9350500486084,5,37.55743408203125,-17.560171304837777,19,-17.560171304837777,19,-17.560171304837777,19,-17.560171304837777,19,32.37487874377062,32.37487874377062,12,7.529314942518194
VID_20241028_140657_10_007,-5.976331899944105,-9.63740670929193,18,4,23.57854800822153,5,41.9061767578125,-9.63740670929193,18,-9.63740670929193,18,-9.63740670929193,18,-9.63740670929193,18,33.21595471751346,33.21595471751346,12,3.6610748093478254
VID_20241028_140657_10_007,26.750349425347107,-26.617305215936007,17,2,-37.81029026836895,13,33.35044978215144,-34.23344109965135,15,-34.23344109965135,15,-34.23344109965135,15,-34.23344109965135,15,3.576849168717601,11.192985052432945,12,60.983790524998454
VID_20241028_140657_10_007,-38.57212266070806,12.983309588899573,19,2,24.695282321777995,14,33.66058567592076,19.533759844466974,17,19.533759844466974,17,19.533759844466974,17,19.533759844466974,17,5.161522477311021,11.711972732878422,12,58.10588250517503
VID_20241028_140657_10_007,26.870033293279754,-28.333909316701376,17,2,-39.56006770070463,13,29.939056396484375,-36.00325739489832,15,-36.00325739489832,15,-36.00325739489832,15,-36.00325739489832,15,3.5568103058063087,11.226158384003252,12,62.87329068817807
VID_20241028_140657_10_007,47.07908067752811,10.5883255916908,14,3,41.13516359264405,5,37.76334228515625,1.434168454095451,7,1.434168454095451,7,-6.382139964394339,9,10.5883255916908,14,30.546838000953247,30.546838000953247,8,5.943917084884063
VID_20241028_140657_10_007,-51.110667526798615,-7.187103112739024,11,2,0.902510435948622,5,41.76485595703125,-1.6873594960436007,6,-1.6873594960436007,6,6.141503212545185,8,-7.187103112739024,11,8.089613548687646,8.089613548687646,25,43.92356441405959
VID_20241028_140657_10_007,24.47891875498246,7.130720895883893,14,2,16.4605865802617,11,27.1389853737571,11.387851186850035,13,11.387851186850035,13,11.387851186850035,13,11.387851186850035,13,5.072735393411666,9.329865684377808,8,8.018332174720758
VID_20241028_140657_10_007,-51.18067667411378,-18.175101664136637,13,4,-2.475728878162674,4,33.94853210449219,-5.225061740878545,7,-5.225061740878545,7,-18.175101664136637,13,-18.175101664136637,13,15.699372785973964,15.699372785973964,20,33.00557500997715
VID_20241028_140657_10_007,-49.883472243691834,-20.29456659663039,9,2,-31.77696421080589,2,25.65667724609375,-42.68347764976723,5,-42.68347764976723,5,-20.29456659663039,9,-20.29456659663039,9,11.4823976141755,11.4823976141755,12,7.1999945939246075
VID_20241028_140657_10_007,-49.74507732563256,-9.629811042342707,14,3,1.143213275237282,3,40.873779296875,-17.343590869782826,12,-17.343590869782826,12,-9.629811042342707,14,-9.629811042342707,14,10.773024317579988,10.773024317579988,12,32.401486455849735
VID_20241028_140657_10_007,-7.13115651468426,-38.993493816450304,6,2,-45.07402887520715,4,28.405807495117188,-38.993493816450304,6,-38.993493816450304,6,-38.993493816450304,6,-38.993493816450304,6,6.080535058756844,6.080535058756844,12,31.862337301766043
VID_20241028_140657_10_007,-18.783520266086324,-28.888440169312386,14,3,-37.01638376870513,7,39.09149605887277,-43.131317235305154,9,-36.27562750379287,12,-28.888440169312386,14,-28.888440169312386,14,8.127943599392747,8.127943599392747,20,10.104919903226062
VID_20241028_140657_10_007,-16.080274760405445,-30.535221517791506,18,3,-29.405662843784295,6,44.57914225260416,-24.236853417001033,11,-36.76466143418803,16,-30.535221517791506,18,-30.535221517791506,18,1.1295586740072103,1.1295586740072103,12,8.156578656595588
VID_20241028_140657_10_007,-16.175457125367778,-31.38886220326428,19,3,-64.77929655874082,6,56.94218953450521,-25.08650820015061,10,-34.69277178503368,18,-31.38886220326428,19,-31.38886220326428,19,33.39043435547654,33.39043435547654,12,8.911051074782833
VID_20241028_143616_10_008,5.2341198584933615,-1.0660810275651411,6,2,22.47121101814395,2,42.145660400390625,-8.286297147398855,3,-12.834727050419689,4,-12.834727050419689,4,-1.0660810275651411,6,23.53729204570909,23.53729204570909,25,6.300200886058502
VID_20241028_143616_10_008,-36.857354029318955,-54.34303263880154,6,2,-42.59850562144886,3,42.73506673177083,-46.29955909626331,4,-54.34303263880154,6,-54.34303263880154,6,-54.34303263880154,6,11.74452701735268,11.74452701735268,8,5.741151592129903
VID_20241028_143616_10_008,-39.15476194752917,-57.51768858286628,6,2,-46.51537405841062,3,42.10355631510416,-57.51768858286628,6,-57.51768858286628,6,-57.51768858286628,6,-57.51768858286628,6,11.002314524455656,11.002314524455656,8,7.360612110881455
VID_20241028_143616_10_008,-31.80817442359271,-48.31092473390185,6,2,-37.00448707514439,3,42.144144694010414,-48.31092473390185,6,-48.31092473390185,6,-48.31092473390185,6,-48.31092473390185,6,11.30643765875746,11.30643765875746,8,5.196312651551679
VID_20241028_143616_10_008,-32.434188197217395,-48.09786425647811,6,2,-36.7222677219976,3,41.85860188802083,-48.09786425647811,6,-48.09786425647811,6,-48.09786425647811,6,-48.09786425647811,6,11.375596534480508,11.375596534480508,8,4.288079524780208
VID_20241028_143616_10_008,14.735650824112527,30.58395253900013,4,2,20.693356038390625,2,54.59321594238281,20.693356038390625,2,20.693356038390625,2,30.58395253900013,4,30.58395253900013,4,9.890596500609504,9.890596500609504,8,5.957705214278098
VID_20241028_143616_10_008,-24.338111570767055,-43.91886428199524,5,2,-33.32808417948203,2,52.89373779296875,-43.91886428199524,5,-43.91886428199524,5,-43.91886428199524,5,-43.91886428199524,5,10.590780102513207,10.590780102513207,8,8.989972608714979
VID_20241028_143616_10_008,-26.321587799365535,-45.27902530838407,6,2,-33.91458391524452,2,62.39044189453125,-33.91458391524452,2,-33.91458391524452,2,-45.27902530838407,6,-45.27902530838407,6,11.36444139313955,11.36444139313955,8,7.592996115878986
VID_20241028_143616_10_008,-19.75378341354098,-48.07488115973996,8,3,-18.06638842128023,2,75.49417114257812,-67.57425549567053,4,-67.57425549567053,4,-28.575506823809384,4,-48.07488115973996,8,30.00849273845973,30.00849273845973,8,1.6873949922607494
VID_20241028_143616_10_008,-17.419666287206276,-45.2691023124297,7,3,-18.497741808622777,2,70.34347534179688,-18.497741808622777,2,-18.497741808622777,2,-29.040260150261936,4,-45.2691023124297,7,26.771360503806925,26.771360503806925,8,1.0780755214165012
VID_20241028_143616_10_008,-20.952475829363316,-44.30165416150664,7,3,-17.34575930293758,2,74.99920654296875,-17.34575930293758,2,-17.34575930293758,2,-27.81656754194269,4,-44.30165416150664,7,26.95589485856906,26.95589485856906,8,3.6067165264257355
VID_20241028_143616_10_008,38.77182548185855,28.355883167268313,6,2,28.359516280497655,3,43.30833943684896,34.683895290662235,5,34.683895290662235,5,34.683895290662235,5,34.683895290662235,5,6.324379010164581,0.003633113229341234,12,4.087930191196314
VID_20241028_143616_10_008,-40.519799474238006,-29.015102795607717,6,2,-34.295145796743085,2,55.24169921875,-40.684133040021536,4,-40.684133040021536,4,-40.684133040021536,4,-29.015102795607717,6,5.280043001135368,5.280043001135368,12,0.16433356578352942
VID_20241028_143616_10_008,-25.315443557140593,-8.641540564550473,9,3,14.766156316412614,3,42.999267578125,5.007227063583153,6,5.007227063583153,6,-2.9871028039991216,8,-2.9871028039991216,8,17.753259120411734,23.407696880963087,20,22.32834075314147
VID_20241028_143616_10_008,-28.64012134448075,-45.54199936395049,8,3,-30.60094748680668,2,50.745849609375,-59.93622472935577,5,-51.55471694577032,7,-51.55471694577032,7,-51.55471694577032,7,20.95376945896364,14.941051877143806,8,1.9608261423259314
VID_20241028_143616_10_008,-25.48076375646487,-9.601431922306098,10,3,-26.223569997348307,3,41.152313232421875,5.904999699979519,6,-4.80452353246309,9,-4.80452353246309,9,-4.80452353246309,9,21.419046464885216,16.62213807504221,8,0.7428062408834357
VID_20241028_143616_10_008,-31.952739542591043,-45.88574762154257,5,2,-43.5900864060996,2,55.38568115234375,-51.24814043906331,4,-51.24814043906331,4,-45.88574762154257,5,-45.88574762154257,5,2.295661215442969,2.295661215442969,8,11.637346863508558
VID_20241028_143616_10_008,-63.276880784266616,-34.90833907880821,12,2,-51.610611418434374,8,40.00383377075195,-45.82832944415249,10,-45.82832944415249,10,-45.82832944415249,10,-45.82832944415249,10,5.7822819742818865,16.702272339626163,8,11.666269365832242
VID_20241028_143616_10_008,20.029829547488376,-10.935757843412324,11,3,-3.665999466762813,6,32.25029500325521,0.5857868954387473,8,-5.65510245351085,10,-5.65510245351085,10,-5.65510245351085,10,1.9891029867480365,7.269758376649511,12,19.444042652049628
VID_20241028_143616_10_008,19.397336354675662,-10.813961888011043,11,2,7.888597324755975,7,40.253104073660715,0.9817449434261634,9,0.9817449434261634,9,0.9817449434261634,9,0.9817449434261634,9,6.906852381329811,18.702559212767017,8,11.508739029919688
VID_20241028_143616_10_008,-50.57713358567361,-25.91350546995888,4,2,-71.43651520768563,2,37.49700927734375,-71.43651520768563,2,-71.43651520768563,2,-71.43651520768563,2,-71.43651520768563,2,0.0,45.52300973772675,8,20.859381622012023
VID_20241028_143616_10_008,-51.27820737951804,-35.029348431887215,9,2,-73.44493967587313,4,44.100486755371094,-73.44493967587313,4,-73.44493967587313,4,-69.33665820957472,5,-69.33665820957472,5,4.108281466298408,38.415591243985915,20,18.058450830056685
VID_20241028_143616_10_008,-2.478656173930922,-17.845189174007956,18,3,-11.054534383751484,8,33.69703674316406,-1.3471443656583078,13,-7.0751752119514455,15,-7.0751752119514455,15,-17.845189174007956,18,6.790654790256472,6.790654790256472,12,1.1315118082726143
VID_20241028_143616_10_008,-57.00376562670721,-43.92446696397817,16,3,-50.345475320307585,8,32.914825439453125,-57.89701330577475,12,-57.89701330577475,12,-51.962036322504,14,-43.92446696397817,16,6.421008356329416,6.421008356329416,12,0.8932476790675423
VID_20241028_143616_10_008,-26.248343581405884,-14.814086861866926,17,5,-34.00235481114198,7,42.349844796316965,-34.44794755415953,11,-34.44794755415953,11,-34.44794755415953,11,-14.814086861866926,17,19.18826794927505,19.18826794927505,8,7.7540112297360935
VID_20241028_143616_10_008,-22.91086237334663,-13.858162319048692,19,4,-36.452605397484525,11,44.33686412464488,-32.24164437889047,13,-32.24164437889047,13,-32.24164437889047,13,-13.858162319048692,19,22.594443078435834,22.594443078435834,25,9.05270005429794
VID_20241028_143616_10_008,-24.81704739478348,-10.25058894905577,14,4,-32.68917181299619,5,44.021978759765624,-35.58756052957958,8,-35.58756052957958,8,-35.58756052957958,8,-35.58756052957958,8,2.8983887165833835,22.438582863940425,8,7.872124418212714
VID_20241028_143616_10_008,-2.506659625036914,-14.94889955421544,19,4,-35.594038952531754,5,47.052001953125,-30.092377225203453,14,-30.092377225203453,14,-30.092377225203453,14,-14.94889955421544,19,20.645139398316314,20.645139398316314,25,12.442239929178527
VID_20241028_143616_10_008,-4.0,6.08642739060107,11,3,23.83006055665228,4,35.94331359863281,28.903520549000543,6,22.024685908915192,8,22.024685908915192,8,22.024685908915192,8,1.8053746477370893,17.74363316605121,15,26.024685908915192
VID_20241028_143616_10_008,-1.7513216258114546,-17.663462338020736,19,5,-18.30530317945432,6,37.22179667154948,-32.30142557218864,14,-32.30142557218864,14,-32.30142557218864,14,-17.663462338020736,19,0.6418408414335843,0.6418408414335843,25,15.91214071220928
VID_20241028_143616_10_008,-29.963863359004396,-22.92008359128149,14,3,-33.57813974869533,3,60.81248982747396,-44.94663931591386,8,-44.94663931591386,8,-44.94663931591386,8,-22.92008359128149,14,10.658056157413839,10.658056157413839,8,3.6142763896909322
VID_20241028_143616_10_008,-32.54253916598513,-9.268104426133064,9,2,4.645147266223817,4,32.31291198730469,7.741974072671033,5,0.1983782196751049,7,-9.268104426133064,9,-9.268104426133064,9,13.91325169235688,13.91325169235688,20,23.27443473985207
VID_20241028_143616_10_008,10.818928121272132,-6.610800954483487,17,5,11.34207567243965,4,59.286865234375,15.068919670578309,10,-6.610800954483487,17,-6.610800954483487,17,-6.610800954483487,17,17.952876626923135,17.952876626923135,8,0.5231475511675185
VID_20241028_143616_10_008,-65.15727546433484,-18.58694697624671,12,4,30.884810246688424,4,43.83063507080078,30.884810246688424,4,-43.32282558771428,8,-43.32282558771428,8,-43.32282558771428,8,74.20763583440271,49.47175722293514,15,21.834449876620567
VID_20241028_143616_10_008,32.439735867993534,-24.160624600577975,13,4,-63.55635162123855,5,40.310693359375,-63.55635162123855,5,7.3031718589620125,7,7.3031718589620125,7,7.3031718589620125,7,70.85952348020056,39.39572702066057,15,25.13656400903152
VID_20241028_143616_10_008,-25.506947625057897,-1.830486522696572,13,3,-11.029782074794731,5,42.3302978515625,-16.470425403257902,7,-16.470425403257902,7,-1.830486522696572,13,-1.830486522696572,13,9.199295552098159,9.199295552098159,12,9.036522221799995
VID_20241028_143616_10_008,-2.7550203214698685,-8.040353585666022,16,4,-5.698847598439044,5,49.35420532226563,3.4519769873355357,10,-10.778708053233796,15,-8.040353585666022,16,-8.040353585666022,16,2.341505987226978,2.341505987226978,8,2.9438272769691753
VID_20241028_143616_10_008,-7.495472750273266,-9.203321438728034,13,2,-7.85273391092606,5,48.134375,-16.3085109822553,9,-13.753777034677793,10,-9.203321438728034,13,-9.203321438728034,13,1.3505875278019746,1.3505875278019746,8,0.35726116065279356
VID_20241028_143616_10_008,29.864473067751984,-1.4794419801329288,13,3,-11.669013924235731,6,36.3848622639974,-17.10847208069722,8,-1.4794419801329288,13,-1.4794419801329288,13,-1.4794419801329288,13,10.189571944102802,10.189571944102802,15,31.343915047884913
VID_20241028_143616_10_008,30.715767002616143,-11.845764013552584,10,3,-13.149789896353084,6,26.298685709635414,-18.66137343048443,8,-11.845764013552584,10,-11.845764013552584,10,-11.845764013552584,10,1.3040258828005005,1.3040258828005005,15,42.56153101616873
VID_20241028_143616_10_008,-73.27311094025475,-23.77747511266857,13,4,15.196640398335456,4,45.07456970214844,15.196640398335456,4,-49.764576668798846,7,-49.764576668798846,7,-23.77747511266857,13,38.97411551100402,38.97411551100402,15,23.508534271455908
VID_20241028_143616_10_008,19.33022471671497,-22.210930334871577,16,4,13.28824974379296,6,32.47602335611979,13.28824974379296,6,1.2859536234037852,10,1.2859536234037852,10,-22.210930334871577,16,35.49918007866454,35.49918007866454,8,6.041974972922009
VID_20241028_143616_10_008,-71.33022471671497,-27.492453514446723,11,4,-35.30472374771246,4,32.10667419433594,-35.30472374771246,4,-46.50596991708267,7,-46.50596991708267,7,-27.492453514446723,11,7.812270233265735,7.812270233265735,15,24.824254799632293
VID_20241028_143616_10_008,23.571186939165777,-5.874094583102952,18,3,-21.14714414963804,12,41.93079121907552,-21.14714414963804,12,-21.14714414963804,12,-21.14714414963804,12,-5.874094583102952,18,15.27304956653509,15.27304956653509,25,29.44528152226873
VID_20241028_143616_10_008,-59.62198537094945,-32.49266004405265,15,3,-30.12113409497756,6,34.6058095296224,-20.606457108739683,10,-32.49266004405265,15,-32.49266004405265,15,-32.49266004405265,15,2.371525949075089,2.371525949075089,15,27.129325326896804
VID_20241028_143616_10_008,-13.123447561292815,-9.070121703646064,9,2,22.800479225046317,4,64.30424499511719,22.800479225046317,4,22.800479225046317,4,22.800479225046317,4,22.800479225046317,4,0.0,31.870600928692383,8,35.92392678633913
VID_20241028_143616_10_008,-12.49293157651096,-2.4082667473971244,12,3,23.137207038605347,4,67.9664306640625,10.956139598214776,8,-2.4082667473971244,12,-2.4082667473971244,12,-2.4082667473971244,12,25.54547378600247,25.54547378600247,15,10.084664829113835
VID_20241028_143616_10_008,-33.743997293918504,-39.70660671046091,12,4,-70.35794862791683,4,66.46646118164062,-70.35794862791683,4,-70.35794862791683,4,-70.35794862791683,4,-44.893607252793544,11,25.464341375123283,30.651341917455916,25,11.14960995887504
VID_20241028_143616_10_008,-1.2169343988577117,-2.0381030087346033,8,2,15.49114167069347,2,30.124237060546875,6.742335451718989,4,6.742335451718989,4,-8.06503377193211,7,-2.0381030087346033,8,17.52924467942807,17.52924467942807,25,0.8211686098768916
VID_20241028_143616_10_008,-2.4235749458638822,-6.067735678152117,10,3,-32.823567192104754,3,23.919718424479168,-10.77961160979202,9,-10.77961160979202,9,-6.067735678152117,10,-6.067735678152117,10,26.755831513952636,26.755831513952636,20,3.6441607322882343
VID_20241028_143616_10_008,-1.529620349432299,-1.0174769554705207,9,3,-32.96759576365888,2,26.965042114257812,13.090501394025324,4,-6.06264391523255,8,-1.0174769554705207,9,-1.0174769554705207,9,31.950118808188357,31.950118808188357,20,0.5121433939617783
VID_20241028_143616_10_008,11.750679323822066,5.5950106950884,7,2,32.445816382322,2,62.498779296875,32.445816382322,2,15.718940295948984,6,15.718940295948984,6,15.718940295948984,6,16.726876086373018,26.8508056872336,15,3.9682609721269184
VID_20241028_143616_10_008,-27.472269000653117,-10.105294549312466,21,3,-21.08874401591681,11,32.4481201171875,-28.918967206633702,14,-28.918967206633702,14,-28.918967206633702,14,-28.918967206633702,14,7.830223190716893,10.983449466604343,12,1.446698205980585
VID_20241028_143616_10_008,7.536956324980057,-14.882368821788104,19,2,-5.836709136390837,12,32.79007466634115,-1.7997718893805488,14,-1.7997718893805488,14,-1.7997718893805488,14,-14.882368821788104,19,9.045659685397267,9.045659685397267,12,9.336728214360607
VID_20241028_143616_10_008,-28.02621505741209,-11.653022903978904,15,2,-25.796325451949205,9,33.41679890950521,-28.639388096418013,10,-28.639388096418013,10,-28.639388096418013,10,-28.639388096418013,10,2.8430626444688087,14.1433025479703,12,0.6131730390059218
VID_20241028_143616_10_008,-42.21458688274738,-54.30666580301624,10,2,-52.56421445936085,6,35.921905517578125,-59.59117036889378,9,-59.59117036889378,9,-59.59117036889378,9,-59.59117036889378,9,7.02695590953293,1.7424513436553895,8,10.349627576613464
VID_20241028_143616_10_008,-17.06336010015583,-27.1757091391526,19,3,-75.21760202326385,6,72.0325419108073,-75.21760202326385,6,-75.21760202326385,6,-75.21760202326385,6,-75.21760202326385,6,0.0,48.04189288411125,8,58.15424192310802
VID_20241028_143616_10_008,-40.53708198231232,-33.790263655619604,19,2,-55.542125144500375,13,33.06989933894231,-55.542125144500375,13,-55.542125144500375,13,-55.542125144500375,13,-55.542125144500375,13,0.0,21.75186148888077,8,15.005043162188052
VID_20241028_143616_10_008,-43.0042430514927,-29.96223868759615,12,2,-55.13901718416827,8,25.691741943359375,-55.13901718416827,8,-55.13901718416827,8,-55.13901718416827,8,-55.13901718416827,8,0.0,25.176778496572116,8,12.134774132675567
VID_20241028_143616_10_008,10.030705591860574,-18.48807722255259,14,2,-19.989745346870244,8,27.865650177001953,-19.989745346870244,8,-19.989745346870244,8,-19.989745346870244,8,-10.165789548705597,12,9.823955798164647,1.5016681243176535,25,20.19649514056617
VID_20241028_143616_10_008,-70.1495298467128,-50.09774241340672,11,2,-73.00869922631955,5,173.9633056640625,-73.00869922631955,5,-73.00869922631955,5,-73.00869922631955,5,-56.90618085912159,10,16.10251836719796,22.91095681291283,8,2.8591693796067545
VID_20241028_143616_10_008,-71.37349225579804,-39.856092561192874,10,3,-73.23386406864479,3,44.471089680989586,-73.23386406864479,3,-73.23386406864479,3,-73.23386406864479,3,-56.481315607337315,7,16.752548461307477,33.37777150745192,8,1.8603718128467506
VID_20241028_143616_10_008,22.79033491526227,-11.890947669495423,13,5,23.64539235566209,3,37.387471516927086,28.855503056551363,5,28.855503056551363,5,-37.357479373274664,8,-37.357479373274664,8,61.00287172893675,35.536340025157514,8,0.8550574403998183
VID_20241028_143616_10_008,23.770805933098984,-12.447302679317817,11,4,-46.09029459276167,4,31.64048767089844,28.13365173314749,4,-35.63641948644085,7,-35.63641948644085,7,-35.63641948644085,7,10.453875106320822,33.64299191344386,12,4.3628458000485075
VID_20241028_144020_10_001,19.866939156513283,0.2509201435664314,8,2,-7.329908427996782,3,38.79449462890625,-7.329908427996782,3,-7.329908427996782,3,-7.329908427996782,3,5.8390756235166785,7,13.16898405151346,7.580828571563213,25,14.027863532996605
VID_20241028_144020_10_001,-77.46085721856174,-62.34015137662186,8,2,-75.25966010444301,5,24.0728515625,-75.25966010444301,5,-75.25966010444301,5,-75.25966010444301,5,-68.42676718651137,7,6.832892917931645,12.919508727821153,8,2.2011971141187274
VID_20241028_144020_10_001,-13.434218118447856,-13.585064825740298,16,3,-20.38607498895403,10,30.721405029296875,-22.640132780128873,13,-22.640132780128873,13,-13.585064825740298,16,-13.585064825740298,16,6.80101016321373,6.80101016321373,20,0.15084670729244287
VID_20241028_144020_10_001,0.0217931154479282,2.634955291973227,12,2,1.055090683310863,7,33.527618408203125,6.998352921029206,11,6.998352921029206,11,6.998352921029206,11,6.998352921029206,11,5.9432622377183435,1.579864608662364,8,1.0332975678629348
VID_20241028_144020_10_001,-0.5270145464839926,-0.4241636780665299,15,3,-2.1386389617836645,7,35.05660138811384,5.812229291253579,13,5.812229291253579,13,-0.4241636780665299,15,-0.4241636780665299,15,1.7144752837171346,1.7144752837171346,20,0.10285086841746272
VID_20241028_144020_10_001,27.933052280486606,-3.976988715667402,13,2,15.633472467924255,9,54.48248969184028,15.633472467924255,9,15.633472467924255,9,15.633472467924255,9,12.411368719945065,10,3.2221037479791903,19.610461183591656,8,12.299579812562351
VID_20241028_144020_10_001,-71.61251014766981,-42.91173453383332,16,2,-59.90632024990739,11,53.50023581764915,-58.43455711093256,12,-56.102062789608006,13,-56.102062789608006,13,-56.102062789608006,13,3.8042574602993824,16.99458571607407,8,11.706189897762421
VID_20241028_144020_10_001,44.28541854055753,18.33259871810355,20,3,33.15789549403385,13,33.8414071890024,30.17968534008215,15,30.17968534008215,15,18.33259871810355,20,18.33259871810355,20,14.825296775930301,14.825296775930301,8,11.127523046523677
VID_20241028_144020_10_001,42.6820584126532,18.022731840351423,12,4,31.064887734831764,4,33.72235107421875,31.548715199662475,9,31.548715199662475,9,24.15918128849364,11,24.15918128849364,11,6.905706446338122,13.042155894480342,12,11.133343212990724
VID_20241028_144020_10_001,42.90835646281327,14.57921327258578,20,3,34.80238236956901,11,31.70116355202415,34.80238236956901,11,17.225714499300523,19,14.57921327258578,20,14.57921327258578,20,20.223169096983227,20.223169096983227,8,8.105974093244264
