clip,timestamp_s,yaw_deg,n_players,mean_lon,weighted_lon,largest_player_lon,players_left_frac,mean_height_px,max_height_px,std_height_px,size_gradient,top5_cluster_std,ball_lon,is_keyframe,time_since_kf,pan_velocity,target_pan
VID_20241028_124047_10_010,1146.0,-28.0,15,-47.373099738610634,-47.968880708733394,-25.34537884642565,1.0,40.41373901367187,85.20654296875,18.18280068819505,-0.8695073808942553,20.98373435629132,-67.73752947607565,0,2.04,-1.4931,10.0559
VID_20241028_124047_10_010,1352.0,-5.0,20,-6.684110179169627,-8.39377194206836,-25.745260068172023,0.6,46.52830047607422,80.4638671875,18.18637051770323,3.243470779573073,34.44315167098495,-30.487204786420797,0,1.21,3.5246,9.4661
VID_20241028_124047_10_010,1352.0,-5.0,19,-6.805567314090078,-3.339569189858783,8.684092412270381,0.5789473684210527,45.3985595703125,80.77923583984375,18.333444991321137,-6.780664270574398,19.975219253587063,17.829519991160197,0,1.21,3.5246,9.4661
VID_20241028_124047_10_010,1352.0,-5.0,18,-2.2363128139677326,-0.4297816937347006,10.971653950648854,0.4444444444444444,47.13038126627604,79.13995361328125,16.938915734896174,-0.0361221313476534,19.52990421842401,20.91509533283081,0,1.21,3.5246,9.4661
VID_20241028_124047_10_010,1368.0,-12.0,6,-32.580693588816644,-33.35494158393921,-28.660084299515137,0.8333333333333334,33.700836181640625,60.748626708984375,12.475874860407757,-8.762858072916668,8.950402839557428,-45.30120100903299,0,0.17,-0.0475,-10.8708
VID_20241028_124047_10_010,1368.0,-12.0,8,-40.495656371343834,-37.97436420402288,-23.67731684953752,1.0,30.380218505859375,62.177490234375,12.521097075600306,-7.8266754150390625,13.042689151850595,-40.69641876352618,0,0.17,-0.0475,-10.8708
VID_20241028_124047_10_010,1368.0,-12.0,7,10.493037486451724,9.50372695173731,-1.914813481118884,0.2857142857142857,29.673575265066965,61.989990234375,14.107291202450702,14.744061279296876,9.558429308638429,17.544155159693396,0,0.17,-0.0475,-10.8708
VID_20241028_124047_10_010,1390.0,-5.0,13,-30.22191323984356,-31.876990190349897,-41.43325797145363,0.9230769230769232,36.258767934945915,75.1328125,15.870763551829898,5.392299652099609,19.43725674747106,-55.09448721808237,0,22.13,-0.0118,-11.7341
VID_20241028_124047_10_010,1390.0,-5.0,15,16.273706756847606,18.509258275604928,29.57073148021137,0.2666666666666666,33.974176025390626,72.92645263671875,15.447188117359008,-3.214746093749998,20.086238495511108,44.99999999999999,0,22.13,-0.0118,-11.7341
VID_20241028_124047_10_010,1390.0,-5.0,13,16.651929844348782,20.130842709914727,30.47310018719712,0.3076923076923077,36.62661508413461,77.43505859375,16.348273586806645,-9.631265258789064,19.759370156675235,44.4651429102853,0,22.13,-0.0118,-11.7341
VID_20241028_124047_10_010,1493.0,-10.0,18,-17.628244159609057,-16.456297947649773,31.504188107618837,0.7222222222222222,40.065970526801216,78.567138671875,15.90697166755286,2.5262994146966378,29.47635818557838,-27.274293841291957,0,0.24,-2.0512,10.4552
VID_20241028_124047_10_010,1493.0,-10.0,18,-10.71465319188625,-10.377596227247434,-52.97595311841749,0.6666666666666666,38.2615966796875,79.38751220703125,17.34849495161499,-2.6058265686035185,29.204698419263984,9.591987202636965,0,0.24,-2.0512,10.4552
VID_20241028_124047_10_010,1588.0,-4.0,19,1.7101074402754146,2.3616889401041536,1.737969398894997,0.3684210526315789,34.818409166837995,56.74853515625,11.699004849944728,-3.7221584743923657,23.604679125074675,4.159618794401171,0,4.21,-0.2484,3.2091
VID_20241028_124047_10_010,1588.0,-4.0,18,5.821308138655999,5.733188104213339,31.44426343028871,0.2777777777777778,34.387022230360245,54.803192138671875,11.451419315182331,4.639501953124999,23.63202021289357,9.406349608367432,0,4.21,-0.2484,3.2091
VID_20241028_124047_10_010,1588.0,-4.0,17,-16.2487458035704,-17.263062452160245,-43.319423566675354,0.7647058823529411,34.7711379107307,57.197509765625,11.302906583927472,1.0380744934082031,21.863174884329165,-14.83879609450941,0,4.21,-0.2484,3.2091
VID_20241028_124047_10_010,1608.0,-8.0,17,-1.6275772136562905,-1.3664583113224806,-26.2346676650552,0.5294117647058824,50.26779533835018,85.678955078125,17.17814926155012,2.7626465691460496,31.38845752640764,37.631809348397546,0,5.45,0.2807,-3.8822
VID_20241028_124047_10_010,1608.0,-8.0,20,-19.0893074609694,-20.562610338922465,25.88597361517926,0.7,44.44712677001953,75.9803466796875,18.259897325697203,7.288046264648436,30.79981878983469,-57.18163304076859,0,5.45,0.2807,-3.8822
VID_20241028_124047_10_010,1608.0,-8.0,19,-19.785529118476955,-19.725246473081672,28.44831530133728,0.7368421052631579,45.651399311266445,76.3492431640625,18.554075917040876,-5.656618923611113,31.210760800065287,-55.52542956079312,0,5.45,0.2807,-3.8822
VID_20241028_124047_10_010,1631.0,-23.0,15,-26.467554820388873,-24.01106781998944,26.25750475355047,0.8666666666666667,50.20706583658854,108.6549072265625,22.46746557345618,-3.167398180280415,31.98099094097092,-12.864689495255584,0,1.37,3.4047,6.7611
VID_20241028_124047_10_010,1631.0,-23.0,15,-26.454735865845084,-23.685590882244732,26.246828647916153,0.8666666666666667,51.326741536458336,109.54150390625,22.063481728070418,-4.789919172014507,31.986623105315427,-12.864689495255584,0,1.37,3.4047,6.7611
VID_20241028_124047_10_010,1631.0,-23.0,17,-13.844407997423126,-14.778822674428852,12.341370484284688,0.5882352941176471,42.27860933191636,83.19879150390625,17.9624134051332,5.731402926974823,23.392381861101377,-35.55604676108386,0,1.37,3.4047,6.7611
VID_20241028_124047_10_010,1664.0,-8.0,22,-21.58269779838215,-19.99138762758579,19.648310086711778,0.8181818181818182,49.488915183327414,88.49322509765625,19.051195236681096,-10.429912821451822,24.10814080973711,-13.516316108921128,0,30.0,-0.0473,13.3688
VID_20241028_124047_10_010,1664.0,-8.0,21,-18.47458560081007,-16.129022612655856,2.401141519237891,0.7619047619047619,49.22266642252604,97.876220703125,20.23908740511508,-8.38306681315104,29.322827129104613,-12.577960208269792,0,30.0,-0.0473,13.3688
VID_20241028_124047_10_010,1664.0,-8.0,21,-7.707686093569563,-9.528034755045867,-20.488710333208697,0.7142857142857143,51.6673583984375,89.871826171875,20.154206413901516,0.8229437607985304,11.4264639745282,-3.9514534250243214,0,30.0,-0.0473,13.3688
VID_20241028_124047_10_010,242.0,-15.0,15,-12.83488415321908,-13.820714580343232,-64.30714583181533,0.6666666666666666,34.65543009440104,62.04998779296875,12.627914768560876,0.493216620551216,35.55319088094515,-2.0529525150172923,0,0.47,-0.2092,8.6974
VID_20241028_124047_10_010,242.0,-15.0,14,-18.543447166505263,-15.57666316390733,34.20723573518319,0.7142857142857143,35.309055873325896,69.82861328125,13.895774504680654,-3.5274785359700545,35.59978361558992,-27.2429400905707,0,0.47,-0.2092,8.6974
VID_20241028_124047_10_010,242.0,-15.0,13,-16.982145959163354,-13.615711410583478,24.99651172891594,0.7692307692307693,32.687417837289665,54.0479736328125,11.369829914825566,-9.886041550409228,27.314606274151203,-4.1599053031947495,0,0.47,-0.2092,8.6974
VID_20241028_124047_10_010,253.0,-12.0,3,-20.268253070704095,-24.842054394010372,-56.81879971235435,0.6666666666666666,39.20842488606771,49.604156494140625,8.27709141852417,15.593597412109377,25.996384900078525,-20.757504483940448,0,11.21,-0.1217,4.8633
VID_20241028_124047_10_010,253.0,-12.0,13,-25.517916206003957,-25.61529789598237,-30.341561485178264,0.9230769230769232,36.791088397686295,62.9296875,11.585298591487376,1.58696783156622,20.5396475675066,-21.705685476468062,0,11.21,-0.1217,4.8633
VID_20241028_124047_10_010,253.0,-12.0,12,-25.13126762383899,-26.592455496682184,-33.11476275652026,0.9166666666666666,36.282857259114586,63.323150634765625,14.747785346120011,8.190586635044646,19.997673220502353,-23.076945081329185,0,11.21,-0.1217,4.8633
VID_20241028_124047_10_010,307.0,-10.0,12,15.638169354103232,15.203034273460316,23.99393124484841,0.1666666666666666,26.69158426920573,49.9583740234375,8.374240083383555,3.009117126464844,14.95340309774302,3.1911219851919235,0,28.13,-0.1613,-19.2871
VID_20241028_124047_10_010,307.0,-10.0,14,13.993369365892272,14.067372925291671,22.585068299975127,0.1428571428571428,26.62902614048549,53.780181884765625,10.017692354449665,-2.082091013590496,15.11145744228136,3.705065276363136,0,28.13,-0.1613,-19.2871
VID_20241028_124047_10_010,307.0,-10.0,10,16.286342713210367,15.500843707446714,23.160146728674476,0.1,28.94984130859375,54.557830810546875,9.994596936245904,1.7443771362304688,15.437462264349008,4.533681488261344,0,28.13,-0.1613,-19.2871
VID_20241028_124047_10_010,375.0,-6.0,17,-13.842551583142573,-16.668134564219486,-23.5432958120284,0.7058823529411765,33.82141472311581,68.0621337890625,13.103782162583054,8.948437160915798,19.085899808811774,24.42147773169571,0,1.11,-0.0333,27.3492
VID_20241028_124047_10_010,375.0,-6.0,15,-6.9589265813763825,-3.3843787051143757,3.065718538015471,0.5333333333333333,36.23279418945312,69.13714599609375,12.566456303306593,-7.047054290771484,20.723302755245783,-37.49918581518871,0,1.11,-0.0333,27.3492
VID_20241028_124047_10_010,375.0,-6.0,16,-3.421860098832598,0.4025273533925992,5.4549151360967105,0.5,39.29644012451172,70.96875,14.140817376846092,-9.651611328125,12.89360584992344,-36.87704941483192,0,1.11,-0.0333,27.3492
VID_20241028_124047_10_010,390.0,-25.0,13,-49.90899087575043,-49.20439826948208,-27.54464339065447,1.0,31.391017033503605,48.2474365234375,9.415046437867485,-0.0040246872674849,19.834900377048793,-29.756014892390937,0,2.51,-3.6596,2.0325
VID_20241028_124047_10_010,390.0,-25.0,9,-48.62958771106518,-47.96820843159524,-27.99310357642921,1.0,34.434916178385414,47.05731201171875,7.566949889997782,-1.6363357543945298,19.727426615554283,-29.892386732010543,0,2.51,-3.6596,2.0325
VID_20241028_124047_10_010,390.0,-25.0,12,-49.50479971206016,-50.018214059147134,-68.67472246122531,1.0,33.49211629231771,54.80377197265625,11.034550787985024,-0.7870890299479143,17.712704505727228,-29.321565191037024,0,2.51,-3.6596,2.0325
VID_20241028_124047_10_010,398.0,-30.0,11,-24.64964825605499,-21.898287845916546,-7.279380780562526,0.8181818181818182,29.513261274857953,41.04290771484375,7.130852494872812,-8.732784816196986,23.46613554064082,-55.48078810282695,0,3.21,0.2801,-13.9545
VID_20241028_124047_10_010,398.0,-30.0,10,-23.862388900771226,-20.707704913305943,-5.13919972623572,0.8,28.2619873046875,41.082550048828125,6.982986973174011,-11.21450660342262,21.36163655677471,-54.81247859291213,0,3.21,0.2801,-13.9545
VID_20241028_124047_10_010,398.0,-30.0,12,-35.97268272288984,-39.38950204958485,-55.662197417366144,1.0,28.186192830403645,41.02337646484375,7.157420587438859,9.993270874023438,21.21689004234493,-5.588921307550308,0,3.21,0.2801,-13.9545
VID_20241028_124047_10_010,407.0,-3.0,15,-11.891469428757253,-9.82188209048518,1.0061343898783708,0.6666666666666666,31.272705078125,56.15399169921875,11.72651058693712,-10.54955618722098,5.5339142416545295,-14.809260907111554,0,12.08,0.6284,-3.9955
VID_20241028_124047_10_010,407.0,-3.0,14,-3.334820952522395,-4.522880641499182,-22.17723514261511,0.6428571428571429,33.930267333984375,58.195068359375,11.557411510789642,5.21941630045573,9.038604499096744,7.135310504744416,0,12.08,0.6284,-3.9955
VID_20241028_124047_10_010,407.0,-3.0,14,-0.8079210490875993,-3.315487249335809,-22.288112506409657,0.5714285714285714,35.949820382254465,59.14593505859375,11.975633069375077,12.1046142578125,7.273546733752786,7.301683937944336,0,12.08,0.6284,-3.9955
VID_20241028_124047_10_010,422.0,-12.0,14,-0.7544838773321506,0.5662154388894782,34.215218011474626,0.5,35.917327880859375,58.02685546875,11.30424208998281,-1.4549124581473194,23.664403054079365,27.30582258084948,0,0.17,-0.0891,5.773
VID_20241028_124047_10_010,422.0,-12.0,16,-25.085892588151836,-26.115860206595052,-58.813265991564954,0.8125,31.83151054382324,56.28277587890625,11.821630836700528,4.566448211669922,22.93469788691346,-50.98190620256153,0,0.17,-0.0891,5.773
VID_20241028_124047_10_010,422.0,-12.0,15,-25.780296790474715,-27.936307003617777,-59.90762569836508,0.8,31.308207194010414,57.28472900390625,11.68825431473831,4.314278193882533,22.98833574662524,-53.03710575407012,0,0.17,-0.0891,5.773
VID_20241028_124047_10_010,440.0,-22.0,15,-10.7177731342557,-8.671858096143614,-17.498505843876394,0.5333333333333333,42.42843017578125,78.0743408203125,16.900813158668008,-0.6352664402553003,22.194518475191835,12.133200903824864,0,5.58,1.4346,-14.0621
VID_20241028_124047_10_010,440.0,-22.0,15,-7.87440876496158,-4.7927209504202715,-10.270193191723669,0.5333333333333333,43.48553466796875,78.058349609375,16.762119609748478,-3.3710861206054688,21.29759255914419,12.926331994048075,0,5.58,1.4346,-14.0621
VID_20241028_124047_10_010,440.0,-22.0,14,-3.4902558728429036,-3.850705590740878,-12.48245890982732,0.4285714285714285,44.51759556361607,77.32305908203125,15.881430423076116,6.564329783121742,21.630608157149116,12.824975751352412,0,5.58,1.4346,-14.0621
VID_20241028_124047_10_010,450.0,-13.0,20,-10.219305199195023,-12.240549352840636,-43.0931819595979,0.55,39.42790222167969,83.04180908203125,17.47811137427778,4.273516845703128,32.88696304885386,-48.027229789519566,0,5.44,0.0,-5.6832
VID_20241028_124047_10_010,450.0,-13.0,18,-16.427097652169856,-15.083879594000264,14.734784091586594,0.6666666666666666,44.04954698350694,84.32110595703125,16.929105576420245,-7.833914947509768,31.65621653585081,23.662432772082767,0,5.44,0.0,-5.6832
VID_20241028_124047_10_010,450.0,-13.0,19,-15.469780871256088,-14.140531656152085,15.587052470971413,0.6842105263157895,42.74342908357319,84.345947265625,17.695872394170113,-5.828515964084197,28.815911075082234,20.909922080543176,0,5.44,0.0,-5.6832
VID_20241028_124047_10_010,456.0,-11.0,17,-9.68983712128212,-12.246652815730444,19.91677861113528,0.6470588235294118,38.1413143382353,72.91900634765625,17.782863492871375,10.97140121459961,27.73892170588656,0.7563060553731589,0,1.71,1.0081,-3.3296
VID_20241028_124047_10_010,456.0,-11.0,15,-9.68474758240591,-12.693769139145363,-29.397274935073476,0.6666666666666666,41.58977457682292,69.89849853515625,16.515024130466774,14.427949632917134,27.755232454598527,-1.0782758168740685,0,1.71,1.0081,-3.3296
VID_20241028_124047_10_010,456.0,-11.0,15,-9.099732385331748,-11.391490835981784,21.64630028151107,0.6,40.305023193359375,73.021240234375,17.888135224506854,11.651033673967632,27.74480076057966,-0.968110200370969,0,1.71,1.0081,-3.3296
VID_20241028_124047_10_010,468.0,-1.0,9,8.966093463474147,8.40125997235283,7.373742810249732,0.2222222222222222,24.78466118706597,41.4793701171875,8.303433877868455,10.53168487548828,13.524877228279992,13.9700466547314,0,8.98,-0.3025,-0.0442
VID_20241028_124047_10_010,468.0,-1.0,9,-9.056600797434724,-10.341252265633408,-10.603919683629568,0.7777777777777778,30.73576185438368,45.8116455078125,8.042817737528836,10.22380574544271,5.270092649314771,-15.110804552814288,0,8.98,-0.3025,-0.0442
VID_20241028_124047_10_010,468.0,-1.0,12,7.889060355579623,8.097453681755592,7.971348199179438,0.25,26.877947489420578,51.4932861328125,10.054246835539344,-4.74204363141741,12.57527298888093,12.787352501228778,0,8.98,-0.3025,-0.0442
VID_20241028_124047_10_010,572.0,-15.0,16,-7.33895635260094,-6.085656462767989,-9.851291124928174,0.625,34.581214904785156,59.34521484375,11.777905850295069,1.92315673828125,18.288496660061163,-3.5880037704998777,0,30.0,-0.1342,-34.6638
VID_20241028_124047_10_010,572.0,-15.0,13,-26.173706628923085,-27.44618779411855,-33.32992187305825,0.9230769230769232,36.926290658804085,58.38043212890625,11.821912651008605,-0.8874141148158472,16.599627343377605,-26.899958820198098,0,30.0,-0.1342,-34.6638
VID_20241028_124047_10_010,624.0,-4.0,17,15.749772279787855,16.914784647200946,-6.449948089761705,0.2352941176470588,43.45388434914982,72.428955078125,13.192501809054832,-1.735211459073156,16.93877053923286,32.584005333651476,0,7.51,1.3491,-5.6835
VID_20241028_124047_10_010,624.0,-4.0,19,20.922519817760445,20.194615164464665,24.28577421375109,0.1578947368421052,42.76629638671875,75.2900390625,13.738375364986256,0.2963843712439882,16.02487879953358,32.022995205598534,0,7.51,1.3491,-5.6835
VID_20241028_124047_10_010,648.0,-29.0,15,-53.418974217404646,-51.668034644062296,-31.858622339539227,0.9333333333333332,46.973907470703125,73.29876708984375,18.083153036825784,-10.843258666992192,32.67427801418739,-75.57500057419418,0,7.01,-2.3671,4.7856
VID_20241028_124047_10_010,648.0,-29.0,18,-55.36742530722594,-54.91052370998767,-30.856224861940472,0.9444444444444444,47.05357530381944,73.14013671875,17.941286352358926,-2.0782063802083357,35.6576106752937,-75.19983628380717,0,7.01,-2.3671,4.7856
VID_20241028_124047_10_010,660.0,-18.0,10,-41.65443579617374,-39.451556522153155,-16.55181282742406,1.0,34.339822387695314,52.296966552734375,10.619812782239997,-8.280713399251301,20.740746054616956,-34.773853326151354,0,8.18,-0.438,-19.8822
VID_20241028_124047_10_010,660.0,-18.0,13,3.023058836999823,1.612961640068022,-15.534325289881632,0.5384615384615384,31.31904015174279,51.4708251953125,10.24840518642074,4.619977678571431,19.798026848966902,-0.5730977985478596,0,8.18,-0.438,-19.8822
VID_20241028_124047_10_010,660.0,-18.0,14,-37.110545559981915,-37.274886460428085,-24.3560735849041,1.0,33.419908796037944,53.0601806640625,9.02530196444162,-4.465855189732146,18.910175709002257,-36.3238901539995,0,8.18,-0.438,-19.8822
VID_20241028_124047_10_010,709.0,-19.0,23,-9.215191322431098,-5.680269244839559,-11.176184289340911,0.6086956521739131,40.52983955715013,67.232421875,13.9904966382174,-3.724768898703836,19.761895886815687,0.4838734680220042,0,1.31,0.0,-22.2023
VID_20241028_124047_10_010,709.0,-19.0,16,-13.310171151769053,-11.392940956873383,-11.804937611234376,0.6875,38.52433967590332,62.171142578125,12.998850046866153,-10.381537882486974,20.25290678606589,2.0285890741897745,0,1.31,0.0,-22.2023
VID_20241028_124047_10_010,709.0,-19.0,22,-9.175986477474805,-5.264094315738076,30.08709234790104,0.5909090909090909,38.6773515181108,61.466796875,13.090977556325871,-6.530661843039773,27.66107550060789,0.4838734680220042,0,1.31,0.0,-22.2023
VID_20241028_124047_10_010,712.0,-4.0,18,-24.204893371970016,-27.95237124272665,-23.69389334738838,0.8333333333333334,43.79593743218316,81.0765380859375,16.38109064379793,4.254003906249999,18.38990372715229,-44.70531575335399,0,4.11,0.0,-22.2023
VID_20241028_124047_10_010,712.0,-4.0,17,17.523755399142757,20.241396783064356,15.620573532872708,0.1764705882352941,45.17989573759191,84.27099609375,16.06321079315545,0.386566162109375,18.392435781842035,36.64394633936773,0,4.11,0.0,-22.2023
VID_20241028_124047_10_010,712.0,-4.0,1,-17.268175510165037,-17.268175510165037,-17.268175510165037,1.0,35.705352783203125,35.705352783203125,0.0,-35.705352783203125,0.0,-45.70032534271501,0,4.11,0.0,-22.2023
VID_20241028_124047_10_010,751.0,-1.0,17,22.60170874423794,22.929587243373437,23.12778789639092,0.1764705882352941,33.682322782628674,67.2783203125,13.414984395486716,1.310882568359375,17.477911182870347,47.64643536939942,0,8.58,-0.0964,27.7922
VID_20241028_124047_10_010,751.0,-1.0,16,-23.057499216707136,-23.761044669332385,-25.086309436210385,0.875,33.80335235595703,65.7392578125,13.937648060941203,-0.1072067987351204,17.445153199270187,-49.64643536939941,0,8.58,-0.0964,27.7922
VID_20241028_124047_10_010,779.0,-5.0,20,5.071192381144653,4.19795630732914,32.04127646443145,0.35,42.07616271972656,70.69647216796875,13.260505959112768,-2.022982279459633,33.7507615279741,-44.9881083482852,0,1.01,0.0,-27.937
VID_20241028_124047_10_010,779.0,-5.0,21,-0.1975550198325794,-0.1256918739806898,-41.70798124517273,0.3809523809523809,39.543125697544646,68.50653076171875,13.55581918245432,1.8656985943134003,30.78453384609656,-45.531734274835394,0,1.01,0.0,-27.937
VID_20241028_124047_10_010,779.0,-5.0,22,-13.469310640727826,-14.60016479762071,-42.42964701490366,0.6818181818181818,40.95312361283736,76.53662109375,15.195882763279476,0.1086126055036302,30.773720795411837,34.741298796540185,0,1.01,0.0,-27.937
VID_20241028_124047_10_010,793.0,-27.0,17,-13.887687236210413,-13.232573037042904,11.653598046564412,0.6470588235294118,37.61377850700827,67.673828125,14.087595003212812,0.2874067034040237,34.989425266914836,-31.914914626565945,0,0.14,1.8874,35.6403
VID_20241028_124047_10_010,793.0,-27.0,17,-41.567639225842896,-45.36890559927048,-67.36669282426763,1.0,36.49052518956802,65.6993408203125,14.20498593001984,7.536815643310547,24.724283256797428,-23.040889418922244,0,0.14,1.8874,35.6403
VID_20241028_124047_10_010,793.0,-27.0,16,-33.445955815653356,-34.28804007003601,-66.38785751949689,0.875,37.85473442077637,66.97137451171875,12.849394839510625,-0.2643883114769352,39.999163962254315,-22.22265964404263,0,0.14,1.8874,35.6403
VID_20241028_124047_10_010,871.0,-26.0,10,-24.34375756694308,-24.692308100940036,-74.28323411239134,0.8,33.270346069335936,46.1861572265625,9.050002976313506,-1.7161153157552107,27.795232021252662,-16.687305633646965,0,11.92,0.1986,18.8259
VID_20241028_124047_10_010,871.0,-26.0,14,-31.864410952589473,-34.53839620225092,-9.95435929770218,0.8571428571428571,33.814627511160715,45.08563232421875,8.669196209513558,5.238351004464281,26.224113185389815,-16.372076762956503,0,11.92,0.1986,18.8259
VID_20241028_124047_10_010,871.0,-26.0,9,-42.23549199203454,-40.98789772890857,-43.05464356505844,1.0,28.881039089626736,45.420806884765625,10.066511903708498,6.029634094238283,15.78309558807605,-32.8074119404295,0,11.92,0.1986,18.8259
VID_20241028_124047_10_010,949.0,-17.0,13,-4.775392812563014,-3.9072438155072144,3.543349987849254,0.4615384615384615,26.77631319486178,32.5692138671875,4.6834789136059936,-1.2636314392089858,17.440428214773537,-11.347805182571149,0,5.04,-3.8697,30.188
VID_20241028_124047_10_010,949.0,-17.0,9,-31.441343466796127,-33.179578476075065,-44.19781027879215,0.8888888888888888,27.218882242838543,33.54461669921875,5.115667947155388,2.6669834681919653,18.591392566239897,-23.728533307713324,0,5.04,-3.8697,30.188
VID_20241028_124047_10_010,949.0,-17.0,11,-30.156320073190223,-30.585859126672062,-39.11406969720959,0.8181818181818182,26.956592906605113,32.85498046875,4.284237770614574,-0.7827104840959827,18.78625607240224,-22.960586297098033,0,5.04,-3.8697,30.188
VID_20241028_124047_10_010,971.0,-4.0,12,-1.110326558773019,-2.3618482920421044,4.4584642033890685,0.5,38.867164611816406,82.30731201171875,16.450194526886936,-4.1313629150390625,21.29573893881545,-20.14881141527195,0,6.08,0.4715,11.0585
VID_20241028_124047_10_010,971.0,-4.0,13,-2.610223813698092,-2.817891989803086,5.604030470267238,0.5384615384615384,37.00577486478365,81.949462890625,16.536615863839234,-1.3671773274739607,21.3130389517678,-19.810627573139655,0,6.08,0.4715,11.0585
VID_20241028_124047_10_010,995.0,-11.0,5,-30.171564460789636,-37.322708072200506,-59.0193381162569,1.0,36.69991455078125,73.75592041015625,18.575012706253908,22.245391845703125,15.877201454807569,-26.354684290456575,0,1.84,-0.2679,2.6243
VID_20241028_124047_10_010,995.0,-11.0,9,3.150754439795717,9.241471853138243,36.39428675332409,0.3333333333333333,28.291300455729168,77.1968994140625,17.933221648959677,-5.687310791015626,25.29071825096306,3.727392765259184,0,1.84,-0.2679,2.6243
VID_20241028_124047_10_010,995.0,-11.0,10,-23.823666061597855,-22.92213453839912,-10.08028955618077,0.9,22.694329833984376,30.13616943359375,3.702033189153503,-3.3339284261067696,18.24381558281057,-25.24026379187464,0,1.84,-0.2679,2.6243
VID_20241028_131005_10_011,245.0,-6.0,14,-22.13539966901022,-20.46926638709388,-13.362276039376503,0.7142857142857143,31.047635759626115,60.96380615234375,12.050788664856732,-7.201334635416664,21.567643307713283,-32.4073400362889,0,7.48,-0.7838,14.1559
VID_20241028_131005_10_011,245.0,-6.0,14,-18.0723390792034,-15.870393619482584,-8.64826937168697,0.7142857142857143,28.96575927734375,60.30517578125,13.630528473384128,-7.611015319824219,22.082552841538117,-30.699706402789836,0,7.48,-0.7838,14.1559
VID_20241028_131005_10_011,245.0,-6.0,15,-25.40286843634785,-22.732809567606907,-12.156102735216129,0.8,30.481001790364584,62.34515380859375,12.33574208210326,-11.05140075683594,21.708101253487936,-31.65306123517696,0,7.48,-0.7838,14.1559
VID_20241028_131005_10_011,248.0,-11.0,16,-26.263364727184825,-21.960242771071464,15.608270511282306,0.75,39.60728454589844,81.5067138671875,15.238879921570543,-9.010490296378968,26.233164022681464,-50.07252850486229,0,2.44,0.0,13.5693
VID_20241028_131005_10_011,248.0,-11.0,16,0.3223463331215916,-3.14260732882565,-38.155656102564144,0.375,39.58835411071777,80.7398681640625,15.206218617052398,10.546337793743795,26.249916239363905,28.83579356440132,0,2.44,0.0,13.5693
VID_20241028_131005_10_011,248.0,-11.0,18,-22.443692857255876,-20.387091108133557,14.71224176468764,0.7222222222222222,36.88288709852431,77.490234375,15.46823395525688,-1.0695220947265651,26.159841375849116,-50.57401803696534,0,2.44,0.0,13.5693
